post_id,post_date,is_published,email_sent_at,type,audience,title,subtitle,podcast_url
34488801.briefly-noted-for-2021-04-01-th,2021-04-01T23:32:04.931Z,true,2021-04-01T23:32:04.969Z,newsletter,everyone,BRIEFLY NOTED: for 2021-04-01 Th,Things that went briefly whizzing by that I want to remember...,
34459816.econ-135-f2021-problem-set-515-failing,2021-03-28T17:51:45.747Z,true,,newsletter,everyone,Econ 135 :: F2021 :: Problem Set 5.1.5. Failing to “Converge” or Catch Up to America (& þe Rest of þe Global North),"History of Economic Growth course ""convergence"" python exercise...",
34415569.hoisted-from-the-archives-musings,2021-03-27T17:38:48.161Z,true,,newsletter,everyone,HOISTED FROM THE ARCHIVES: Musings on the Episteme of the Federal Reserve...,From 2015: What was the Federal Reserve thinking when it decided to tighten policy? And what does that tell us about economists and their models?,
34415280.briefly-noted-2021-03-29-mo,2021-03-29T15:31:19.926Z,true,2021-03-29T15:31:19.964Z,newsletter,everyone,BRIEFLY NOTED: 2021-03-29 Mo,Things that went whizzing by that I want to remember...,
34370089.wory-reads-from-2021-04-02,2021-04-02T14:35:42.420Z,true,2021-04-02T14:35:42.479Z,newsletter,only_paid,WORÞY READS: from 2021-04-02,A preview of my weekly read-around for the Washington Center for Equitable Growth...,
34286240.subscribers-only-does-not-e-us-government,2021-03-24T23:39:00.115Z,true,2021-03-24T23:39:00.163Z,newsletter,everyone,"SUBSCRIBERS ONLY: Does Not þe U.S. Government Right Now Have a Free Lunch Before It, via Debt Issue, as Long as g > r?","Are our economic models intuition pumps, or filing systems? Not-yet-ready-for-primetime thoughts...",
34267557.briefly-noted-for-2021-03-27-sa,2021-03-27T14:05:23.976Z,true,2021-03-27T14:05:27.629Z,newsletter,everyone,BRIEFLY NOTED: For 2021-03-27 Sa,Things that went whizzing by that I want to remember...,
34242026.hexapodia-podcast-forecasting-the,2021-03-24T00:43:20.536Z,true,2021-03-24T00:43:20.582Z,podcast,everyone,"PODCAST: Hexapodia VII: Forecasting þe Economy, Now Þt Biden-Rescue Has Been Enacted","with Claudia Sahm, Noah Smith, & Brad DeLong",https://bucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com/public/audio/219dbbab-aaab-40fd-b85f-647c5eb8ec1e.mpga
34242021.hexapodia-podcast-episodes,2021-08-01T03:51:23.918Z,true,2021-08-01T03:51:23.951Z,newsletter,everyone,Hexapodia Podcast Episodes,...and dates,
34231383.delong-very-short-bio-and-headshot,2021-03-23T18:32:37.049Z,true,,newsletter,everyone,ABOUT: DeLong: Very Short Bio & Headshot,,
34172627.briefly-noted-for-2021-03-24-we,2021-03-24T14:09:42.848Z,true,2021-03-24T14:09:42.876Z,newsletter,everyone,BRIEFLY NOTED: For 2021-03-24 We,Things that went whizzing by I want to remember...,
34170721.wory-reads-from-2021-03-26,2021-03-26T14:47:16.346Z,true,2021-03-26T14:47:16.390Z,newsletter,everyone,WORÞY READS: from 2021-03-26,A preview of my weekly read-around for the Washington Center for Equitable Growth...,
34170450.wory-reads-from-2021-03-26,,false,,newsletter,only_paid,,,
34139149.briefly-noted-2021-03-22-mo,2021-03-22T17:35:06.232Z,true,2021-03-22T17:35:06.260Z,newsletter,everyone,BRIEFLY NOTED: 2021-03-22 Mo,Things that went whizzing by that I want to remember...,
34134711.hoisted-from-the-archives-2019-passing-d0e,2021-03-21T19:00:25.294Z,true,2021-03-21T19:00:25.330Z,newsletter,everyone,"HOISTED FROM ÞE ARCHIVES (2019): ""Passing þe Baton"": Þe Interview","I would say that Zack has it slightly wrong here. There is not one core reason for passing the baton. There are three reasons: a political reason, a policy-implementation reason, and a we've-learne...",
34133782.it-seems-plausible-t-e-neoliberal,2021-03-21T18:31:05.719Z,true,2021-03-21T18:31:05.778Z,newsletter,everyone,"""It Seems Plausible Þt þe Neoliberal Era Is Over...""","I now wish that I had said ""possible"" rather than ""plausible"", but alea iacta est...",
34132310.hoisted-from-the-archives-2019-passing,2021-03-21T17:59:39.876Z,true,2021-03-21T17:59:39.902Z,newsletter,everyone,HOISTED FROM ÞE ARCHIVES (2019): Passing þe Baton...,"The original twitter rant. (Note that it is, mostly, advice to the (few) honorable among Republicans. ""Passing the Baton"" is a preliminary aside... ",
33992953.reading-david-abernethy-2000-the,2021-03-20T00:44:43.458Z,true,2021-03-20T00:44:43.663Z,newsletter,everyone,READING: David Abernethy (2000): Þe Dynamics of Global Dominance: European Overseas Empires 1415–1980,"The European edge in the Imperial-Commercial Age 1500-1770: Priests, merchants, soldiers, sailors, & shipwrights all working together under a king for gold, glory, & God...",
33931850.wory-reads-from-2021-03-26,,false,,newsletter,only_paid,,,
33931321.wory-reads-from-2021-03-19,2021-03-19T15:26:30.150Z,true,2021-03-19T15:26:30.247Z,newsletter,everyone,WORÞY READS: from 2021-03-19,A preview of my weekly read-around for the Washington Center for Equitable Growth,
33889547.subscribers-only-delongtoday-the,2021-03-18T20:39:26.380Z,true,2021-03-18T20:39:26.406Z,newsletter,everyone,SUBSCRIBERS ONLY: DeLongTODAY: Þe Political-Economy State of America Today,Preview of my Leigh Bureau DeLongTODAY briefing for 2021-03-19 Fr ,
33878548.briefly-noted-2021-03-21-su,2021-03-21T21:13:49.016Z,true,2021-03-21T21:13:49.073Z,newsletter,everyone,BRIEFLY NOTED: 2021-03-21 Su,Things that went whizzing by that I want to remember... ,
33838537.briefly-noted-2021-03-18-th,2021-03-18T13:56:10.488Z,true,2021-03-18T13:56:10.543Z,newsletter,everyone,BRIEFLY NOTED: 2021-03-18 Th,Things that went whizzing by that I want to remember...,
33809998.podcast-hexapodia-vi-the-global-south,2021-03-17T02:27:03.892Z,true,2021-03-17T02:27:03.929Z,podcast,everyone,PODCAST: Hexapodia VI: Þe Global South Begins to Converge to þe Global North!; Wiþ Noah Smith & Brad DeLong,,https://bucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com/public/audio/072aee98-0765-4f63-ab84-e2af7a903206.mpga
33778658.briefly-noted-for-2021-02-16-tu,2021-03-16T13:25:05.619Z,true,2021-03-16T13:25:05.650Z,newsletter,everyone,BRIEFLY NOTED: for 2021-02-16 Tu,Things that went whizzing by that I want to remember...,
33684657.how-should-latin-americans-understand,2021-03-14T05:39:20.506Z,true,2021-03-14T05:39:20.545Z,newsletter,everyone,CONFERENCE COMMENT: How Should Latin Americans Understand the United States Today?,"Not just Mexico but all of Latin America is ""so close to the United States""... ",
33595819.sydney-coleman-is-my-interpretation,2021-03-17T13:17:06.652Z,true,2021-03-17T13:17:06.695Z,newsletter,everyone,Sidney Coleman Is My Interpretation-of-Quantum-Mechanics Guru; Plus BRIEFLY NOTED: for 2021-12-17 We,The talk that made me a many-worlds Everettian; plus things that went whizzing by that I want to remember...,
33594542.hoisted-from-the-archives-a-grave,,false,,newsletter,only_paid,,,
33590760.what-are-we-doing-when-we-teach-political,2021-03-12T02:02:24.649Z,true,,newsletter,everyone,"COMMENT: What Are We Doing When We Teach ""Political Economy""",Network for a New Political Economy Teaching Panel: 2021-03-05,
33582991.delongtoday-how-did-the-global-south,2021-03-18T14:14:01.424Z,true,,newsletter,everyone,DeLongTODAY: How Did þe “Global South” Become so Underdeveloped?,For 2021-03-12,
33576006.the-corporation-as-a-command-economy,2021-03-11T19:49:27.917Z,true,2021-03-11T19:49:27.952Z,newsletter,everyone,HOISTED FROM ÞE ARCHIVES: Þe Corporation as a Command Economy (Lecture),Written in 1997...,
33508935.wory-reads-from-2021-03-12,2021-03-12T17:08:18.381Z,true,2021-03-12T17:08:18.453Z,newsletter,everyone,WORÞY READS: from 2021-03-12,A preview of my weekly read-around for the Washington Center for Equitable Growth,
33487044.podcast-hexapodia-v-freeing-us-from,2021-03-10T03:25:03.165Z,true,2021-03-10T03:25:03.202Z,podcast,everyone,"PODCAST: Hexapodia V: Freeing Us from þe Market; Wiþ Mike Konczal, Noah Smith & Brad DeLong",,https://bucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com/public/audio/2ee5ada2-ace3-4e77-a4d8-b7923662560d.mpga
33481568.briefly-noted-for-2021-02-13-sa,2021-03-14T01:26:38.689Z,true,2021-03-14T01:26:38.758Z,newsletter,everyone,BRIEFLY NOTED: for 2021-02-13 Sa,Things that went whizzing by that I want to remember...,
33461725.intro-video-hegemony-and-plutocracy,2021-03-09T15:45:10.868Z,true,,newsletter,everyone,LECTURE: Intro Video: Hegemony & Plutocracy :: Econ 135 :: History of Economic Growth,Files from the 4.2. Hegemony & Plutocracy week...,
33460778.4233-zoom-hegemony-and-plutocracy,2021-03-09T15:19:42.092Z,true,,newsletter,everyone,LECTURE: 4.2.3.3. Zoom: Hegemony & Plutocracy :: Econ 135 :: History of Economic Growth,"Slides for my 2021-03-09 class—Hegemony, Plutocracy, & Review",
33352207.recovering-economically-from-covid,2021-03-09T16:33:21.060Z,true,2021-03-09T16:33:21.111Z,newsletter,everyone,Recovering (Economically) from COVID: Scenarios for After May; Plus BRIEFLY NOTED: 2021-03-09 Tu,Thinking about what the U.S. economy might look like after May; plus things that went whizzing by that I want to remember...,
33351928.how-should-we-teach-political-economy,2021-03-10T22:16:34.193Z,true,2021-03-10T22:16:34.228Z,newsletter,everyone,How Should We Teach Political Economy?; & BRIEFLY NOTED: for 2021-03-10 We,Selections from my comments at an N2PE panel; plus things that went whizzing by that I want to be sure to try to remember...,
33282184.for-paying-subscribers-in-the-year,2021-03-05T00:01:23.780Z,true,2021-03-05T00:01:23.818Z,newsletter,everyone,DeLongTODAY: In þe Year 2525… ,The script for my DeLongTODAY Briefing for 2021-03-05,
33215562.huddled-masses-background-slides,2021-03-03T19:12:31.631Z,true,,newsletter,everyone,"LECTURE: ""Huddled Masses"" Background Slides","On the Era of Globalization, Divergence, & Industrialization  :: Econ 210a S 2021",
33184843.modern-economic-growth-zoom-session,2021-03-03T03:28:56.323Z,true,,newsletter,everyone,LECTURE: Modern Economic Growth Zoom Session Slides,"Five Growth Watershed-Crossings, & Their Consequences",
33179605.podcast-hexapodia-iv-checks-for-almost,2021-03-03T00:51:32.248Z,true,2021-03-03T00:51:32.543Z,podcast,everyone,PODCAST: Hexapodia IV: Checks for (Almost) Everyone! Wiþ Noah Smith & Brad DeLong,,https://bucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com/public/audio/e5b0e928-051b-4c72-a1e6-ed479a275cb5.mpga
33125864.reading-abraham-lincoln-1860-02-27,2021-03-01T19:33:36.995Z,true,2021-03-01T19:33:37.036Z,newsletter,everyone,READING: Abraham Lincoln (1860-02-27): Cooper Union Address,"Would William Seward have been able to beat Stephen Douglass for the North's electoral votes in 1860 had Lincoln not wowed Republicans with his Cooper Union speech? And, had Douglass won, how would...",
33125463.briefly-noted-for-2021-02-11-th,2021-03-11T20:15:54.866Z,true,2021-03-11T20:15:54.939Z,newsletter,everyone,BRIEFLY NOTED: for 2021-03-11 Th,Things that went whizzing by that I want to remember...,
33125453.briefly-noted-for-2021-03-06-sa,2021-03-06T19:38:04.227Z,true,2021-03-06T19:38:04.270Z,newsletter,everyone,BRIEFLY NOTED:  for 2021-03-06 Sa,Things that went whizzing by that I want to remember...,
33124787.briefly-noted-for-2021-03-04-tu,2021-03-05T03:20:26.445Z,true,2021-03-05T03:20:26.577Z,newsletter,everyone,BRIEFLY NOTED: for 2021-03-04 Tu,Things that went whizzing by that I want to remember...,
33122778.for-subscribers-only-why-the-worries,2021-03-01T18:10:13.892Z,true,2021-03-01T18:10:14.025Z,newsletter,everyone,FOR SUBSCRIBERS ONLY: Why þe Worries About Biden's $1.9 Trillion? (Project Syndicate),A draft of my next Project Syndicate column... ,
33091724.jupyter-notebook-econ-135-415-modern,2021-03-01T18:17:46.059Z,true,2021-03-01T18:17:46.126Z,newsletter,everyone,"JUPYTER NOTEBOOK: Econ 135 4.1.5. Modern Economic Growth, Resources, & Global Inequality",Experimenting with interactive problem sets: is teaching students some data science & making both reading more interactive & problem-doing more contextualized a superior mode of education?,
33091658.jupyter-notebook-415-modern-economic,,false,,newsletter,only_paid,,,
33091600.jupyter-notebook-econ-135-015-python,2021-03-01T18:15:40.892Z,true,,newsletter,everyone,"JUPYTER NOTEBOOK: Econ 135: 0.1.5. Python, Notebooks, & þe Biggest-Picture Overview of Economic Growth",Experimenting with interactive problem sets: is teaching students some data science & making both reading more interactive & problem-doing more contextualized a superior mode of education?,
32873573.podcast-hexapodia-iii-e-minimum-wage,2021-02-24T03:12:21.972Z,true,,podcast,everyone,"PODCAST: Hexapodia III: þe Minimum Wage, wiþ Arin Dube, Noah Smith, & Brad DeLong: Should We Be Fighting for $15?",,https://bucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com/public/audio/f5a477f3-71b3-4242-9844-1a096fbd71c9.mpga
32858037.why-do-economists-ignore-the-greatest-1d7,2021-04-24T16:07:53.545Z,true,2021-04-24T16:07:53.587Z,newsletter,everyone,RHETORICAL QUESTION: Why Do Economists Ignore þe Greatest of All Market Failures?,A rhetorical question...,
32857438.hoisted-from-the-archives-regional,2021-02-23T16:51:54.430Z,true,2021-02-23T16:51:54.519Z,newsletter,everyone,HOISTED FROM ÞE ARCHIVES: Regional & Distributional Policy in a World Where People Want to Ignore þe Value & Contribution of Knowledge- & Network-Based Increasing Returns,"From December 2016. Why we seek for but will never be able to find ""fair contribution"" theories of & justifications for þe distribution of wealth...",
32821510.delongtoday-from-the-development,2021-02-23T18:08:43.402Z,true,2021-02-23T18:08:43.518Z,newsletter,everyone,FOR PAYING SUBSCRIBERS: DeLongTODAY: From þe Development of Agriculture to Modern Economic Growth...,"Video, script, & c., for my 2021-02-26 Fr DeLongTODAY Leigh Bureau video briefing... ",
32812002.briefly-noted-for-2021-02-25-th,2021-02-26T01:08:29.850Z,true,2021-02-26T01:08:29.898Z,newsletter,everyone,BRIEFLY NOTED: for 2021-02-25 Th,"Things that went whizzing by, that I want to remember... ",
32811022.briefly-noted-for-2021-02-23-tu,2021-02-23T16:10:47.688Z,true,2021-02-23T16:10:47.972Z,newsletter,everyone,BRIEFLY NOTED: for 2021-02-23 Tu,"Things that went whizzing by, but that I really want to remember...",
32728655.briefly-noted-for-2021-02-22-mo,2021-02-22T17:46:23.286Z,true,2021-02-22T17:46:23.357Z,newsletter,everyone,BRIEFLY NOTED: for 2021-02-22 Mo,"Things that went whizzing by, but that I want to remember...",
32718336.worthy-reads-for-2021-02-26,2021-02-26T20:16:58.451Z,true,2021-02-26T20:16:58.553Z,newsletter,everyone,WORÞY READS: for 2021-02-26,Something I do every week for the wonderful Washington Center for Equitable Growth...,
32699635.for-paying-subscribers-delongtoday,2021-02-23T18:35:46.962Z,true,2021-02-23T18:35:47.023Z,newsletter,everyone,DeLongTODAY: Enthusiastically Reading þe New Book by Mike Konczal: 'Freedom from þe Market',"Not really a book review, but highly moral-philosophy & book-relevant...",
32687134.scratch,,false,,newsletter,only_paid,,,
32686842.worthy-reads-2021-02-22,2021-02-28T14:04:11.775Z,true,2021-02-28T14:04:11.816Z,newsletter,everyone,WORÞY READS: 2021-02-22,My Equitable Growth Worthy Reads column from a week ago ,
32659512.briefly-noted-for-2021-02-17,2021-02-18T01:55:57.301Z,true,2021-02-18T01:55:57.348Z,newsletter,everyone,BRIEFLY NOTED: for 2021-02-17,"Things that whizzed by today, & that I want to note & remember...",
32647050.the-risks-of-the-cold-war-and-ten,2021-02-17T18:17:07.277Z,true,2021-02-17T18:17:07.339Z,newsletter,everyone,"FOR PAYING SUBSCRIBERS: OUTTAKE: Risks of þe Cold War, & Ten on þe Western Side of the Iron Curtain Who Made a Big Difference","An Outtake from ""Slouching Towards Utopia?: An Economic History of þe Long 20th Century 1870-2016"", Chapter XV: Cold War ",
32619236.hexapodia-ii-industrial-policy-do,2021-02-17T01:15:59.582Z,true,2021-02-17T01:15:59.824Z,podcast,everyone,"PODCAST: Hexapodia II: Industrial Policy? Do We Need It?, wiþ Brad DeLong & Noah Smith",,https://bucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com/public/audio/1a43949b-b530-40ff-af6d-20c5344f4dd5.mpga
32581279.well-that-escalated-fast,2021-02-15T23:30:10.096Z,true,2021-02-15T23:30:10.135Z,newsletter,everyone,"MAP: Well, þt Escalated Fast!","I really, really, really don't think þt global warming is best conceptualized as a spread-preserving mean shift...",
32574768.briefly-noted-for-2021-03-01-mo,2021-03-01T19:01:37.525Z,true,2021-03-01T19:01:37.598Z,newsletter,everyone,BRIEFLY NOTED: for 2021-03-01 Mo,Things that went whizzing by that I want to remember...,
32569267.from-the-opening-of-george-macdonald,2021-05-18T14:38:19.273Z,true,2021-05-18T14:38:19.316Z,newsletter,everyone,"From þe Opening of George MacDonald Fraser's ""Þe Candlemass Road""...","Apropos of themes raised by George Orwell's ""Wells, Hitler, and the World State"" ",
32568032.for-presidents-day-a-republic-if,2021-02-15T15:03:41.172Z,true,2021-02-15T15:03:41.237Z,newsletter,everyone,"HOLIDAY: Presidents' Day: A Republic, If We Can Keep It","I do not know what today's Republicans want America to be, but it is certainly not a democratic republic. And it is certainly not any form of ""populism"" that I am aware of. Perhaps we should classi...",
32487534.wory-reads-from-2021-03-05,2021-03-05T17:15:23.837Z,true,2021-03-05T17:15:24.004Z,newsletter,everyone,WORÞY READS: from 2021-03-05,A preview of my weekly read-around for the Washington Center for Equitable Growth ,
32487533.worthy-reads-from-2021-02-12,2021-02-20T18:27:19.953Z,true,2021-02-20T18:27:20.106Z,newsletter,everyone,WORÞY READS: from 2021-02-12,My Equitable Growth survey from last week...,
32453438.briefly-noted-for-2021-02-15,2021-02-15T18:55:27.342Z,true,2021-02-15T18:55:27.434Z,newsletter,everyone,BRIEFLY NOTED: For 2021-02-15 Mo,"In which I praise Ta-Nehisi Coates's beautiful writing, & then survey things that whizzed by...",
